created_at,count
2024-11-13 10:46:25 -0600,15.5
2024-11-13 10:46:25 -0600,17.5
2024-11-13 10:46:25 -0600,17.5
2024-11-13 10:46:25 -0600,17
2024-11-14 07:59:44 -0600,19
2024-11-14 07:59:44 -0600,19.5
2024-11-14 07:59:44 -0600,15
2024-11-14 07:59:44 -0600,17.5
2024-11-14 07:59:44 -0600,17.5
2024-11-14 07:59:44 -0600,17.5
2024-11-14 07:59:44 -0600,19
2024-11-14 07:59:44 -0600,18
2024-11-14 07:59:44 -0600,18
2024-11-14 07:59:44 -0600,17
2024-11-14 07:59:44 -0600,18.5
2024-11-14 07:59:44 -0600,17
2024-11-14 07:59:44 -0600,16.5
2024-11-14 07:59:44 -0600,16
2024-11-14 07:59:44 -0600,17
2024-11-14 07:59:44 -0600,18.5
2024-11-14 07:59:44 -0600,16.5
2024-11-14 07:59:44 -0600,16.5
2024-11-14 07:59:44 -0600,18
2024-11-14 07:59:44 -0600,17.5
2024-11-14 07:59:44 -0600,17.5
2024-11-14 07:59:44 -0600,18.5
2024-11-14 07:59:44 -0600,20.5
2024-11-14 07:59:44 -0600,20
2024-11-14 07:59:44 -0600,20
2024-11-14 12:49:08 -0600,18.5
2024-11-14 12:49:08 -0600,17.5
2024-11-14 12:49:08 -0600,17
2024-11-14 12:49:08 -0600,17
2024-11-14 12:49:08 -0600,18
2024-11-14 12:49:08 -0600,16
2024-11-14 12:49:08 -0600,17
2024-11-14 12:49:08 -0600,20.5
2024-11-14 12:49:08 -0600,13.5
2024-11-14 12:49:08 -0600,21.5
2024-11-14 12:49:08 -0600,18
2024-11-14 12:49:08 -0600,17
2024-11-14 12:49:08 -0600,19
2024-11-14 12:49:08 -0600,18.5
2024-11-14 12:49:08 -0600,17.5
2024-11-14 12:49:08 -0600,19.5
2024-11-14 12:49:08 -0600,19.5
2024-11-14 12:49:08 -0600,18.5
2024-11-14 12:49:08 -0600,18.5
2024-11-15 10:45:38 -0600,23
2024-11-15 10:45:38 -0600,20.5
2024-11-15 10:45:38 -0600,18.5
2024-11-15 10:45:38 -0600,20
2024-11-15 10:45:38 -0600,18.5
2024-11-15 10:45:38 -0600,20.5
2024-11-15 10:45:38 -0600,18
2024-11-15 10:45:38 -0600,20.5
2024-11-15 10:45:38 -0600,23.5
2024-11-15 10:45:38 -0600,22.5
2024-11-15 10:45:38 -0600,19
2024-11-15 10:45:38 -0600,19
2024-11-15 10:45:38 -0600,22
2024-11-15 10:45:38 -0600,22.5
2024-11-15 10:45:38 -0600,21.5
2024-11-15 10:45:38 -0600,19
2024-11-15 10:45:38 -0600,20
2024-11-15 10:45:38 -0600,19
2024-11-15 10:45:38 -0600,18.5
2024-11-15 10:45:38 -0600,19
2024-11-15 10:45:38 -0600,18
2024-11-15 10:45:38 -0600,17
2024-11-15 10:45:38 -0600,19
2024-11-15 10:45:38 -0600,21
2024-11-15 10:45:38 -0600,20
2024-11-15 10:45:38 -0600,19
2024-11-15 10:45:38 -0600,18
2024-11-15 10:45:38 -0600,20
2024-11-15 10:45:38 -0600,18
2024-11-15 10:45:38 -0600,18
2024-11-15 10:45:38 -0600,18.5
2024-11-15 10:45:38 -0600,18.5
2024-11-15 10:45:38 -0600,14.5
2024-11-15 10:45:38 -0600,18.5
2024-11-15 10:45:38 -0600,18
2024-11-15 10:45:38 -0600,18
2024-11-15 10:45:38 -0600,15.5
2024-11-15 10:45:38 -0600,19.5
2024-11-15 10:45:38 -0600,17
2024-11-15 10:45:38 -0600,17
2024-11-15 10:45:38 -0600,17
2024-11-15 10:45:38 -0600,18
2024-11-15 10:45:38 -0600,16.5
2024-11-15 10:45:38 -0600,19
2024-11-15 10:45:38 -0600,18
2024-11-15 10:45:38 -0600,17
2024-11-15 10:45:38 -0600,21
2024-11-15 10:45:38 -0600,17.5
2024-11-15 10:45:38 -0600,17
2024-11-15 10:45:38 -0600,18
2024-11-15 10:45:38 -0600,17
2024-11-15 10:45:38 -0600,17.5
2024-11-15 10:45:38 -0600,19
2024-11-16 08:38:05 -0600,19.5
2024-11-16 08:38:05 -0600,19
2024-11-16 08:38:05 -0600,18
2024-11-16 08:38:05 -0600,18
2024-11-16 08:38:05 -0600,18.5
2024-11-16 08:38:05 -0600,19.5
2024-11-16 08:38:05 -0600,18.5
2024-11-16 08:38:05 -0600,20.5
2024-11-16 08:38:05 -0600,20
2024-11-16 08:38:05 -0600,17
2024-11-16 08:38:05 -0600,18.5
2024-11-16 08:38:05 -0600,21
2024-11-16 08:38:05 -0600,21
2024-11-16 08:38:05 -0600,22
2024-11-16 08:38:05 -0600,21.5
2024-11-16 08:38:05 -0600,20
2024-11-16 08:38:05 -0600,18.5
2024-11-16 08:38:05 -0600,17
2024-11-16 08:38:05 -0600,16.5
2024-11-16 08:38:05 -0600,17.5
2024-11-16 08:38:05 -0600,15.5
2024-11-16 08:38:05 -0600,16
2024-11-16 08:38:05 -0600,18
2024-11-16 08:38:05 -0600,16.5
2024-11-16 08:38:05 -0600,18
2024-11-16 08:38:05 -0600,19.5
2024-11-16 08:38:05 -0600,19
2024-11-16 08:38:05 -0600,19.5
2024-11-16 08:38:05 -0600,16
2024-11-16 08:38:05 -0600,17
2024-11-16 13:47:26 -0600,17.5
2024-11-16 13:47:26 -0600,16
2024-11-16 13:47:26 -0600,18.5
2024-11-16 13:47:26 -0600,20
2024-11-16 13:47:26 -0600,18
2024-11-16 13:47:26 -0600,17.5
2024-11-16 13:47:26 -0600,18
2024-11-16 13:47:26 -0600,18
2024-11-16 13:47:26 -0600,18.5
2024-11-16 13:47:26 -0600,20
2024-11-16 13:47:26 -0600,19
2024-11-16 13:47:26 -0600,16
2024-11-16 13:47:26 -0600,16.5
2024-11-16 13:47:26 -0600,17
2024-11-16 13:47:26 -0600,17
2024-11-16 13:47:26 -0600,19
2024-11-16 13:47:26 -0600,17.5
2024-11-16 13:47:26 -0600,17
2024-11-16 13:47:26 -0600,17.5
2024-11-16 13:47:26 -0600,18
2024-11-17 07:58:01 -0600,24.5
2024-11-17 07:58:01 -0600,19.5
2024-11-17 07:58:01 -0600,19.5
2024-11-17 07:58:01 -0600,19
2024-11-17 07:58:01 -0600,18.5
2024-11-17 07:58:01 -0600,19.5
2024-11-17 07:58:01 -0600,19.5
2024-11-17 07:58:01 -0600,19.5
2024-11-17 07:58:01 -0600,21.5
2024-11-17 07:58:01 -0600,24.5
2024-11-17 07:58:01 -0600,26
2024-11-17 07:58:01 -0600,19
2024-11-17 07:58:01 -0600,22.5
2024-11-17 07:58:01 -0600,20
2024-11-17 07:58:01 -0600,16.5
2024-11-17 07:58:01 -0600,22
2024-11-17 07:58:01 -0600,21.5
2024-11-17 07:58:01 -0600,20.5
2024-11-17 07:58:01 -0600,21
2024-11-17 07:58:01 -0600,20
2024-11-17 07:58:01 -0600,18.5
2024-11-17 07:58:01 -0600,17.5
2024-11-18 08:41:34 -0600,21
2024-11-18 08:41:34 -0600,18
2024-11-18 08:41:34 -0600,18.5
2024-11-18 08:41:34 -0600,18
2024-11-18 08:41:34 -0600,20
2024-11-18 08:41:34 -0600,17.5
2024-11-18 08:41:34 -0600,16.5
2024-11-18 08:41:34 -0600,19.5
2024-11-18 08:41:34 -0600,19
2024-11-18 08:41:34 -0600,19.5
2024-11-18 08:41:34 -0600,18.5
2024-11-18 08:41:34 -0600,18
2024-11-18 08:41:34 -0600,21.5
2024-11-18 08:41:34 -0600,20.5
2024-11-18 08:41:34 -0600,18.5
2024-11-18 08:41:34 -0600,19.5
2024-11-18 08:41:34 -0600,18.5
2024-11-18 08:41:34 -0600,19
2024-11-18 08:41:34 -0600,17.5
2024-11-18 08:41:34 -0600,17
2024-11-18 08:41:34 -0600,18.5
2024-11-18 08:41:34 -0600,18
2024-11-18 08:41:34 -0600,19.5
2024-11-18 08:41:34 -0600,20.5
2024-11-18 08:41:34 -0600,17
2024-11-18 08:41:34 -0600,19
2024-11-18 08:41:34 -0600,17.5
2024-11-18 08:41:34 -0600,18
2024-11-18 08:41:34 -0600,18
2024-11-18 08:41:34 -0600,19
2024-11-18 08:41:34 -0600,18
2024-11-18 08:41:34 -0600,18
2024-11-18 08:41:34 -0600,17
2024-11-18 08:41:34 -0600,17.5
2024-11-19 10:06:43 -0600,20.5
2024-11-19 10:06:43 -0600,19.5
2024-11-19 10:06:43 -0600,20.5
2024-11-19 10:06:43 -0600,18.5
2024-11-19 10:06:43 -0600,20.5
2024-11-19 10:06:43 -0600,19.5
2024-11-19 10:06:43 -0600,19
2024-11-19 10:06:43 -0600,18.5
2024-11-19 10:06:43 -0600,19
2024-11-19 10:06:43 -0600,20
2024-11-19 10:06:43 -0600,19.5
2024-11-19 10:06:43 -0600,18.5
2024-11-19 10:06:43 -0600,17
2024-11-19 10:06:43 -0600,18
2024-11-19 10:06:43 -0600,17.5
2024-11-19 10:06:43 -0600,20.5
2024-11-19 10:06:43 -0600,19
2024-11-19 10:06:43 -0600,19
2024-11-19 10:06:43 -0600,19
2024-11-19 10:06:43 -0600,17.5
2024-11-19 10:06:43 -0600,19.5
2024-11-19 10:06:43 -0600,19
2024-11-19 10:06:43 -0600,18.5
2024-11-19 10:06:43 -0600,17.5
2024-11-19 10:06:43 -0600,17
2024-11-19 10:06:43 -0600,18
2024-11-19 10:06:43 -0600,16
2024-11-19 10:06:43 -0600,20.5
2024-11-19 10:06:43 -0600,19.5
2024-11-19 10:06:43 -0600,18
2024-11-19 10:06:43 -0600,21.5
2024-11-19 10:06:43 -0600,18
2024-11-19 10:06:43 -0600,18
2024-11-19 10:06:43 -0600,18
2024-11-19 10:06:43 -0600,18.5
2024-11-19 10:06:43 -0600,18.5
2024-11-19 10:06:43 -0600,18.5
2024-11-19 10:06:43 -0600,17
2024-11-19 10:06:43 -0600,19
2024-11-19 10:06:43 -0600,19
2024-11-19 10:06:43 -0600,17.5
2024-11-19 10:06:43 -0600,17.5
2024-11-19 10:06:43 -0600,17
2024-11-19 10:06:43 -0600,18
2024-11-19 10:06:43 -0600,18
2024-11-19 10:06:43 -0600,18.5
2024-11-19 10:06:43 -0600,19
2024-11-20 10:37:25 -0600,19
2024-11-20 10:37:25 -0600,18.5
2024-11-20 10:37:25 -0600,19.5
2024-11-20 10:37:25 -0600,20
2024-11-20 10:37:25 -0600,22
2024-11-20 10:37:25 -0600,21
2024-11-20 10:37:25 -0600,19.5
2024-11-20 10:37:25 -0600,18.5
2024-11-20 10:37:25 -0600,20
2024-11-20 10:37:25 -0600,17.5
2024-11-20 10:37:25 -0600,20.5
2024-11-20 10:37:25 -0600,18
2024-11-20 10:37:25 -0600,19.5
2024-11-20 10:37:25 -0600,18.5
2024-11-20 10:37:25 -0600,21.5
2024-11-20 10:37:25 -0600,21
2024-11-20 10:37:25 -0600,20.5
2024-11-20 10:37:25 -0600,20.5
2024-11-20 10:37:25 -0600,20
2024-11-20 10:37:25 -0600,18
2024-11-20 10:37:25 -0600,18.5
2024-11-20 10:37:25 -0600,21.5
2024-11-20 10:37:25 -0600,19.5
2024-11-20 10:37:25 -0600,22.5
2024-11-20 10:37:25 -0600,21.5
2024-11-20 10:37:25 -0600,20
2024-11-20 10:37:25 -0600,19.5
2024-11-20 10:37:25 -0600,20
2024-11-20 10:37:25 -0600,18.5
2024-11-20 10:37:25 -0600,17.5
2024-11-20 10:37:25 -0600,17
2024-11-20 10:37:25 -0600,18.5
2024-11-20 10:37:25 -0600,20.5
2024-11-20 10:37:25 -0600,21
2024-11-20 10:37:25 -0600,17.5
2024-11-20 10:37:25 -0600,17
2024-11-20 10:37:25 -0600,18
2024-11-20 10:37:25 -0600,21
2024-11-20 10:37:25 -0600,21.5
2024-11-20 10:37:25 -0600,19
2024-11-20 10:37:25 -0600,19.5
2024-11-20 10:37:25 -0600,15.5
2024-11-20 10:37:25 -0600,20
2024-11-20 10:37:25 -0600,16.5
2024-11-20 10:37:25 -0600,18
2024-11-20 10:37:25 -0600,17
2024-11-20 10:37:25 -0600,15.5
2024-11-21 08:59:54 -0600,27
2024-11-21 08:59:54 -0600,21.5
2024-11-21 08:59:54 -0600,20.5
2024-11-21 08:59:54 -0600,22
2024-11-21 08:59:54 -0600,21
2024-11-21 08:59:54 -0600,21
2024-11-21 08:59:54 -0600,18
2024-11-21 08:59:54 -0600,17
2024-11-21 08:59:54 -0600,20
2024-11-21 08:59:54 -0600,21.5
2024-11-21 08:59:54 -0600,19.5
2024-11-21 08:59:54 -0600,19
2024-11-21 08:59:54 -0600,17.5
2024-11-21 08:59:54 -0600,20
2024-11-21 08:59:54 -0600,19
2024-11-21 08:59:54 -0600,19
2024-11-21 08:59:54 -0600,19.5
2024-11-21 08:59:54 -0600,18.5
2024-11-21 08:59:54 -0600,18.5
2024-11-21 08:59:54 -0600,21
2024-11-21 08:59:54 -0600,20.5
2024-11-21 08:59:54 -0600,20
2024-11-21 08:59:54 -0600,19
2024-11-21 08:59:54 -0600,19
2024-11-21 08:59:54 -0600,17.5
2024-11-21 08:59:54 -0600,17.5
2024-11-21 08:59:54 -0600,18
2024-11-21 08:59:54 -0600,17.5
2024-11-21 08:59:54 -0600,17
2024-11-21 08:59:54 -0600,17
2024-11-21 08:59:54 -0600,18
2024-11-21 08:59:54 -0600,19.5
2024-11-21 08:59:54 -0600,21
2024-11-21 08:59:54 -0600,19.5
2024-11-21 08:59:54 -0600,20.5
2024-11-21 08:59:54 -0600,19
2024-11-21 08:59:54 -0600,18
2024-11-21 08:59:54 -0600,18.5
2024-11-21 08:59:54 -0600,17
2024-11-22 08:27:33 -0600,23
2024-11-22 08:27:33 -0600,19.5
2024-11-22 08:27:33 -0600,20
2024-11-22 08:27:33 -0600,20.5
2024-11-22 08:27:33 -0600,19.5
2024-11-22 08:27:33 -0600,21.5
2024-11-22 08:27:33 -0600,22
2024-11-22 08:27:33 -0600,19
2024-11-22 08:27:33 -0600,20
2024-11-22 08:27:33 -0600,20
2024-11-22 08:27:33 -0600,20
2024-11-22 08:27:33 -0600,17
2024-11-22 08:27:33 -0600,20
2024-11-22 08:27:33 -0600,19.5
2024-11-22 08:27:33 -0600,19
2024-11-22 08:27:33 -0600,16
2024-11-22 08:27:33 -0600,19
2024-11-22 08:27:33 -0600,19
2024-11-22 08:27:33 -0600,20
2024-11-22 08:27:33 -0600,17
2024-11-22 08:27:33 -0600,17
2024-11-22 08:27:33 -0600,18
2024-11-22 08:27:33 -0600,14
2024-11-22 08:27:33 -0600,19
2024-11-22 08:27:33 -0600,18.5
2024-11-22 08:27:33 -0600,17
2024-11-22 08:27:33 -0600,18.5
2024-11-22 08:27:33 -0600,18
2024-11-22 08:27:33 -0600,17
2024-11-22 08:27:33 -0600,18.5
2024-11-22 08:27:33 -0600,19.5
2024-11-22 08:27:33 -0600,16.5
2024-11-22 08:27:33 -0600,16.5
2024-11-22 08:27:33 -0600,14
2024-11-22 08:27:33 -0600,18.5
2024-11-22 08:27:33 -0600,18.5
2024-11-22 08:27:33 -0600,18
2024-11-22 08:27:33 -0600,18
2024-11-22 08:27:33 -0600,17
2024-11-23 14:03:40 -0600,17.5
2024-11-23 14:03:40 -0600,18
2024-11-23 14:03:40 -0600,21
2024-11-23 14:03:40 -0600,20.5
2024-11-23 14:03:40 -0600,21
2024-11-23 14:03:40 -0600,19
2024-11-23 14:03:40 -0600,21
2024-11-23 14:03:40 -0600,20.5
2024-11-23 14:03:40 -0600,18
2024-11-23 14:03:40 -0600,18.5
2024-11-23 14:03:40 -0600,17
2024-11-23 14:03:40 -0600,18.5
2024-11-23 14:03:40 -0600,17.5
2024-11-23 14:03:40 -0600,21
2024-11-23 14:03:40 -0600,21.5
2024-11-23 14:03:40 -0600,21.5
2024-11-23 14:03:40 -0600,21
2024-11-23 14:03:40 -0600,20
2024-11-23 14:03:40 -0600,20.5
2024-11-23 14:03:40 -0600,17.5
2024-11-23 14:03:40 -0600,17
2024-11-23 14:03:40 -0600,15
2024-11-23 14:03:40 -0600,20
2024-11-23 14:03:40 -0600,19
2024-11-23 14:03:40 -0600,20
2024-11-23 14:03:40 -0600,20.5
2024-11-23 14:03:40 -0600,20
2024-11-23 14:03:40 -0600,20.5
2024-11-23 14:03:40 -0600,19.5
2024-11-23 14:03:40 -0600,20
2024-11-23 14:03:40 -0600,16.5
2024-11-23 14:03:40 -0600,18
2024-11-23 14:03:40 -0600,19
2024-11-23 14:03:40 -0600,15
2024-11-23 14:03:40 -0600,16.5
2024-11-23 14:03:40 -0600,14.5
2024-11-24 07:50:01 -0600,18
2024-11-24 07:50:01 -0600,21
2024-11-24 07:50:01 -0600,18.5
2024-11-24 07:50:01 -0600,19.5
2024-11-24 07:50:01 -0600,20
2024-11-24 07:50:01 -0600,20.5
2024-11-24 07:50:01 -0600,19
2024-11-24 07:50:01 -0600,20
2024-11-24 07:50:01 -0600,19.5
2024-11-24 07:50:01 -0600,19
2024-11-24 07:50:01 -0600,20
2024-11-24 07:50:01 -0600,19.5
2024-11-24 07:50:01 -0600,18.5
2024-11-24 07:50:01 -0600,18
2024-11-24 07:50:01 -0600,20
2024-11-24 07:50:01 -0600,15.5
2024-11-24 07:50:01 -0600,17.5
2024-11-24 07:50:01 -0600,17.5
2024-11-24 07:50:01 -0600,19.5
2024-11-24 07:50:01 -0600,19.5
2024-11-24 07:50:01 -0600,18
2024-11-24 07:50:01 -0600,18
2024-11-24 07:50:01 -0600,19
2024-11-24 07:50:01 -0600,19
2024-11-24 07:50:01 -0600,18
2024-11-25 10:12:09 -0600,24
2024-11-25 10:12:09 -0600,20
2024-11-25 10:12:09 -0600,20
2024-11-25 10:12:09 -0600,19
2024-11-25 10:12:09 -0600,20
2024-11-25 10:12:09 -0600,19.5
2024-11-25 10:12:09 -0600,17.5
2024-11-25 10:12:09 -0600,18
2024-11-25 10:12:09 -0600,19
2024-11-25 10:12:09 -0600,17
2024-11-25 10:12:09 -0600,18.5
2024-11-25 10:12:09 -0600,19.5
2024-11-25 10:12:09 -0600,17
2024-11-25 10:12:09 -0600,16
2024-11-25 10:12:09 -0600,19
2024-11-25 10:12:09 -0600,18
2024-11-25 10:12:09 -0600,18.5
2024-11-25 10:12:09 -0600,19
2024-11-25 10:12:09 -0600,19.5
2024-11-25 10:12:09 -0600,18
2024-11-25 10:12:09 -0600,17
2024-11-25 10:12:09 -0600,17.5
2024-11-25 10:12:09 -0600,18.5
2024-11-25 10:12:09 -0600,21
2024-11-25 10:12:09 -0600,19
2024-11-25 10:12:09 -0600,15.5
2024-11-25 10:12:09 -0600,17
2024-11-25 10:12:09 -0600,15
2024-11-25 10:12:09 -0600,16
2024-11-25 10:12:09 -0600,16
2024-11-25 10:12:09 -0600,17
2024-11-25 10:12:09 -0600,18
2024-11-25 10:12:09 -0600,17
2024-11-25 10:12:09 -0600,17
2024-11-25 10:12:09 -0600,15.5
2024-11-25 10:12:09 -0600,15
2024-11-25 10:12:09 -0600,17.5
2024-11-25 10:12:09 -0600,15
2024-11-25 10:12:09 -0600,17.5
2024-11-25 10:12:09 -0600,18.5
2024-11-25 10:12:09 -0600,18
2024-11-25 10:12:09 -0600,20
2024-11-25 10:12:09 -0600,15.5
2024-11-25 17:28:39 -0600,20
2024-11-25 17:28:39 -0600,16.5
2024-11-25 17:28:39 -0600,19
2024-11-25 17:28:39 -0600,18
2024-11-25 17:28:39 -0600,17.5
2024-11-25 17:28:39 -0600,16.5
2024-11-25 17:28:39 -0600,16
2024-11-25 17:28:39 -0600,17
2024-11-25 17:28:39 -0600,17
2024-11-25 17:28:39 -0600,18.5
2024-11-25 17:28:39 -0600,20.5
2024-11-25 17:28:39 -0600,18
2024-11-26 10:16:25 -0600,23
2024-11-26 10:16:25 -0600,18.5
2024-11-26 10:16:25 -0600,18
2024-11-26 10:16:25 -0600,18
2024-11-26 10:16:25 -0600,18
2024-11-26 10:16:25 -0600,17.5
2024-11-26 10:16:25 -0600,18
2024-11-26 10:16:25 -0600,19.5
2024-11-26 10:16:25 -0600,20
2024-11-26 10:16:25 -0600,21
2024-11-26 10:16:25 -0600,20.5
2024-11-26 10:16:25 -0600,17
2024-11-26 10:16:25 -0600,17.5
2024-11-26 10:16:25 -0600,17.5
2024-11-26 10:16:25 -0600,19
2024-11-26 10:16:25 -0600,18
2024-11-26 10:16:25 -0600,18
2024-11-26 10:16:25 -0600,18
2024-11-26 10:16:25 -0600,19
2024-11-26 10:16:25 -0600,17
2024-11-26 10:16:25 -0600,18
2024-11-26 10:16:25 -0600,18.5
2024-11-26 10:16:25 -0600,17.5
2024-11-26 10:16:25 -0600,18.5
2024-11-26 10:16:25 -0600,21.5
2024-11-26 10:16:25 -0600,19.5
2024-11-26 10:16:25 -0600,18
2024-11-26 10:16:25 -0600,17.5
2024-11-26 10:16:25 -0600,20
2024-11-26 10:16:25 -0600,16.5
2024-11-26 10:16:25 -0600,17.5
2024-11-26 10:16:25 -0600,17
2024-11-26 10:16:25 -0600,17
2024-11-26 10:16:25 -0600,16.5
2024-11-26 10:16:25 -0600,15.5
2024-11-26 10:16:25 -0600,17.5
2024-11-26 10:16:25 -0600,18.5
2024-11-26 10:16:25 -0600,18
2024-11-26 10:16:25 -0600,18
2024-11-26 10:16:25 -0600,18.5
2024-11-26 10:16:25 -0600,15
2024-11-26 10:16:25 -0600,19
2024-11-26 10:16:25 -0600,19.5
2024-11-26 10:16:25 -0600,18.5
2024-11-26 10:16:25 -0600,18
2024-11-27 10:08:54 -0600,21
2024-11-27 10:08:54 -0600,20.5
2024-11-27 10:08:54 -0600,19.5
2024-11-27 10:08:54 -0600,21
2024-11-27 10:08:54 -0600,19
2024-11-27 10:08:54 -0600,19.5
2024-11-27 10:08:54 -0600,21.5
2024-11-27 10:08:54 -0600,22.5
2024-11-27 10:08:54 -0600,18.5
2024-11-27 10:08:54 -0600,17
2024-11-27 10:08:54 -0600,18
2024-11-27 10:08:54 -0600,16
2024-11-27 10:08:54 -0600,17
2024-11-27 10:08:54 -0600,19.5
2024-11-27 10:08:54 -0600,18.5
2024-11-27 10:08:54 -0600,19.5
2024-11-27 10:08:54 -0600,18.5
2024-11-27 10:08:54 -0600,16.5
2024-11-27 10:08:54 -0600,20.5
2024-11-27 10:08:54 -0600,14.5
2024-11-27 10:08:54 -0600,14.5
2024-11-27 10:08:54 -0600,15.5
2024-11-27 10:08:54 -0600,19
2024-11-27 10:08:54 -0600,20
2024-11-27 10:08:54 -0600,18
2024-11-27 10:08:54 -0600,18
2024-11-27 10:08:54 -0600,18.5
2024-11-27 10:08:54 -0600,18
2024-11-27 10:08:54 -0600,15.5
2024-11-27 13:34:47 -0600,19.5
2024-11-27 13:34:47 -0600,17.5
2024-11-27 13:34:47 -0600,17
2024-11-27 13:34:47 -0600,16.5
2024-11-27 13:34:47 -0600,17.5
2024-11-27 13:34:47 -0600,18
2024-11-27 13:34:47 -0600,18.5
2024-11-27 13:34:47 -0600,17.5
2024-11-27 13:34:47 -0600,16.5
2024-11-27 13:34:47 -0600,22
2024-11-27 13:34:47 -0600,22.5
2024-11-27 13:34:47 -0600,17.5
2024-11-27 13:34:47 -0600,22
2024-11-27 13:34:47 -0600,18.5
2024-11-27 13:34:47 -0600,16.5
2024-11-27 13:34:47 -0600,17
2024-11-27 13:34:47 -0600,17
2024-11-27 13:34:47 -0600,18.5
2024-11-29 07:32:34 -0600,19.5
2024-11-29 07:32:34 -0600,19
2024-11-29 07:32:34 -0600,20.5
2024-11-29 07:32:34 -0600,20.5
2024-11-29 07:32:34 -0600,18
2024-11-29 07:32:34 -0600,18
2024-11-29 07:32:34 -0600,21
2024-11-29 07:32:34 -0600,19
2024-11-29 07:32:34 -0600,18.5
2024-11-29 07:32:34 -0600,20
2024-11-29 07:32:34 -0600,19.5
2024-11-29 07:32:34 -0600,18.5
2024-11-29 07:32:34 -0600,19
2024-11-29 07:32:34 -0600,19
2024-11-29 07:32:34 -0600,20
2024-11-29 07:32:34 -0600,19
2024-11-29 07:32:34 -0600,19.5
2024-11-29 07:32:34 -0600,19
2024-11-29 07:32:34 -0600,21.5
2024-11-29 07:32:34 -0600,16
2024-11-29 07:32:34 -0600,18.5
2024-11-29 07:32:34 -0600,18.5
2024-11-29 07:32:34 -0600,19
2024-11-29 07:32:34 -0600,19
2024-11-29 07:32:34 -0600,21
2024-11-29 07:32:34 -0600,17.5
2024-11-29 07:32:34 -0600,17
2024-11-29 13:53:24 -0600,16.5
2024-11-29 13:53:24 -0600,17
2024-11-29 13:53:24 -0600,16.5
2024-11-29 13:53:24 -0600,16.5
2024-11-29 13:53:24 -0600,17
2024-11-29 13:53:24 -0600,17
2024-11-29 13:53:24 -0600,16
2024-11-29 13:53:24 -0600,19
2024-11-29 13:53:24 -0600,17
2024-11-29 13:53:24 -0600,18
2024-11-29 13:53:24 -0600,20
2024-11-29 13:53:24 -0600,19.5
2024-11-29 13:53:24 -0600,19
2024-11-29 13:53:24 -0600,16.5
2024-11-29 13:53:24 -0600,17.5
2024-11-29 13:53:24 -0600,16
2024-11-29 13:53:24 -0600,20
2024-11-29 13:53:24 -0600,18.5
2024-11-29 13:53:24 -0600,14
2024-11-29 13:53:24 -0600,16
2024-11-29 13:53:24 -0600,16.5
2024-11-29 13:53:24 -0600,17.5
2024-11-29 13:53:24 -0600,20.5
2024-11-29 13:53:24 -0600,20
2024-11-29 13:53:24 -0600,16
2024-11-29 13:53:24 -0600,16.5
2024-11-30 08:49:21 -0600,19
2024-11-30 08:49:21 -0600,19
2024-11-30 08:49:21 -0600,20
2024-11-30 08:49:21 -0600,19.5
2024-11-30 08:49:21 -0600,21.5
2024-11-30 08:49:21 -0600,20.5
2024-11-30 08:49:21 -0600,20.5
2024-11-30 08:49:21 -0600,21.5
2024-11-30 08:49:21 -0600,21
2024-11-30 08:49:21 -0600,21.5
2024-11-30 08:49:21 -0600,22
2024-11-30 08:49:21 -0600,20.5
2024-11-30 08:49:21 -0600,21
2024-11-30 08:49:21 -0600,21
2024-11-30 08:49:21 -0600,21
2024-11-30 08:49:21 -0600,20
2024-11-30 08:49:21 -0600,19
2024-11-30 08:49:21 -0600,19
2024-11-30 08:49:21 -0600,20
2024-11-30 08:49:21 -0600,20
2024-11-30 08:49:21 -0600,17
2024-11-30 08:49:21 -0600,21
2024-11-30 08:49:21 -0600,21.5
2024-11-30 08:49:21 -0600,19
2024-11-30 08:49:21 -0600,18
2024-11-30 08:49:21 -0600,18.5
2024-11-30 08:49:21 -0600,19
2024-11-30 08:49:21 -0600,18.5
2024-11-30 08:49:21 -0600,17
2024-11-30 08:49:21 -0600,17
2024-11-30 08:49:21 -0600,18
2024-11-30 08:49:21 -0600,18.5
2024-11-30 08:49:21 -0600,19
2024-11-30 08:49:21 -0600,20
2024-11-30 08:49:21 -0600,15
2024-11-30 08:49:21 -0600,16
2024-11-30 08:49:21 -0600,18
2024-11-30 08:49:21 -0600,15.5
2024-11-30 08:49:21 -0600,16.5
2024-12-01 12:04:53 -0600,17.5
2024-12-01 12:04:53 -0600,16.5
2024-12-01 12:04:53 -0600,17.5
2024-12-01 12:04:53 -0600,17
2024-12-01 12:04:53 -0600,18
2024-12-01 12:04:53 -0600,16.5
2024-12-01 12:04:53 -0600,16.5
2024-12-01 12:04:53 -0600,17.5
2024-12-01 12:04:53 -0600,15.5
2024-12-01 12:04:53 -0600,15.5
2024-12-01 12:04:53 -0600,15.5
2024-12-01 12:04:53 -0600,17
2024-12-01 12:04:53 -0600,18
2024-12-01 12:04:53 -0600,17.5
2024-12-01 12:04:53 -0600,17
2024-12-01 12:04:53 -0600,16
2024-12-01 12:04:53 -0600,17
2024-12-01 12:04:53 -0600,19
2024-12-01 12:04:53 -0600,17
2024-12-01 12:04:53 -0600,14
2024-12-01 12:04:53 -0600,15
2024-12-01 12:04:53 -0600,16
2024-12-01 12:04:53 -0600,15
